"Country Code","Country Name","Region ID","Region Name","Income Group Acronym","Income Group Name","Transaction Type ID","Transaction Type Name","Fiscal Year","current_amount","constant_amount"
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2010,220789000,288842287
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2011,207208000,265719994
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2012,179212000,225681673
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2013,166955000,206468063
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2014,138402849,167910120
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2015,136971000,164289533
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2016,129075000,153546332
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2017,133126000,155587538
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2018,131195000,149813080
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2019,129097000,144585424
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2020,128275000,141773482
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2021,139130000,148769981
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2022,160665253,160665253
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2023,152852779,145790730
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1946,4100000,51437513
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1947,63600000,719522892
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1949,61700000,616848403
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1950,43871000,444795097
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1951,7900000,75993144
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1952,-1885000,-17431966
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1953,13650000,123977344
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1954,4512000,40498518
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1955,7401000,65944531
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1956,75200000,653356868
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1957,13000000,108841564
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1958,27203000,221083236
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1959,61468000,492026147
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1960,32578000,257231336
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1961,35096000,273399407
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1962,30896000,238248561
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1963,50608000,385625379
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1964,16644000,125338252
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1965,6524000,48295009
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1966,23800000,172419347
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1967,59902000,421211816
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1968,99588000,676500119
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1969,239628000,1556753057
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1970,211031000,1301695511
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1971,212209000,1245401569
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1972,270845000,1517303771
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1973,260505000,1399025314
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1974,109575000,549315000
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1975,109652000,498147361
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1976,159130000,675887232
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1976tq,65500000,270121115
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1977,173472000,687077451
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1978,252481000,937073751
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1979,227222000,780224742
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1980,229789000,725752735
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1981,162233000,466630121
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1982,133285000,358451200
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1983,138616000,357206146
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1984,163384000,406445585
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1985,148570000,357640305
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1986,123427000,290583103
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1987,125773000,289626677
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1988,70925000,158191389
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1989,71903000,154148212
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1990,54969319,113692050
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1991,92712050,185135939
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1992,52568739,102410884
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1993,54778600,104269822
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1994,24316300,45296671
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1995,61581018,112331065
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1996,34334185,61472191
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1997,35387541,62253309
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1998,101192922,175812980
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1999,256734959,440596602
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2000,242334169,407405753
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2001,167760055,275359281
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2002,170846700,276082298
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2003,179347456,284360877
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2004,141088504,218367863
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2005,232048127,348543305
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2006,322073262,468543480
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2007,319764450,452721487
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2008,268276699,372100179
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2009,161671888,221969266
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2010,308449120,419852607
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2011,245854182,328065357
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2012,286307927,375237368
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2013,776931372,1000105567
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2014,196953682,248986499
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2015,223334235,279442515
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2016,224932785,279210346
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2017,223734942,273113255
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2018,93101477,111180761
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2019,276045266,323665776
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2020,195036876,225733875
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2021,165417038,185082110
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2022,166471235,174086705
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2023,235605990,235605990
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2024,796756295,776031614
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2025,61422044,58539890
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2001,127938774,209997126
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2002,172917605,279428799
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2003,196374551,311357853
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2004,170521623,263922589
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2005,159858555,240112372
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2006,195390236,284248404
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2007,239888473,339633339
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2008,262588588,364210740
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2009,291741746,400550107
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2010,243537708,331496927
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2011,319490078,426324375
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2012,228066259,298905370
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2013,265543401,341820934
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2014,229551320,290196015
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2015,254162177,318015329
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2016,291731281,362127663
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2017,365933933,446695527
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2018,331656783,396060855
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2019,249731641,292812814
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2020,209127516,242042228
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2021,135456908,151560221
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2022,176841320,184931190
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2023,224611067,224611067
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2024,214812992,209225408
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2025,123662794,117860074
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2008,185639000,247459714
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2009,186304000,245847877
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2010,204330000,267310169
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2011,227456000,291685682
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2012,253175000,318823278
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2013,180276000,222941733
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2014,182965000,221972855
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2015,176475000,211672511
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2016,187375000,222899430
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2017,179125000,209347669
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2018,89040000,101675799
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2019,66682000,74682178
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2020,80400000,88860557
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2021,96600000,103293181
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2022,125600000,125600000
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2023,150530000,143575271
IDN,Indonesia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2024,172395000,160634130
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2006,124949000,174695541
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2007,116576000,158638597
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2008,99007000,131977894
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2009,103480000,136552829
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2010,126653000,165690965
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2011,122903000,157608705
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2012,108162000,136208407
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2013,79718000,98584777
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2014,91012432,110416141
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2015,87764000,105268318
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2016,85202000,101355450
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2017,87654000,102443325
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2018,104565000,119403974
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2019,98137930,109912038
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2020,89984000,99453090
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2021,100052000,106984363
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2022,119235206,119235206
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2023,121014027,115422985
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1946,39200000,491792805
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1948,700000,7235309
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1949,500000,4998771
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1950,1000,10139
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1951,194800000,1873856265
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1952,53400000,493828636
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1953,45100000,409624776
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1954,88900000,797942868
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1955,112200000,999726569
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1956,93700000,814089609
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1957,363400000,3042540329
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1958,176200000,1432006258
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1959,359500000,2877650164
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1960,679521000,5365402877
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1961,489099000,3810103057
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1962,725810000,5596944200
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1963,713857000,5439483394
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1964,655047000,4932855476
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1965,689165000,5101659887
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1966,909621000,6589758782
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1967,577600000,4061499538
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1968,632162000,4294269079
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1969,477571000,3102559445
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1970,449778000,2774350705
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1971,444551000,2608958681
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1972,113527000,635990863
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1973,81700000,438764585
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1974,137524000,689427298
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1975,249496000,1133456520
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1976,181749000,771958957
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1976tq,22001000,90731827
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1977,126280000,500162220
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1978,196515000,729358044
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1979,228697000,785289531
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1980,221706000,700223841
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1981,275062000,791159717
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1982,221850000,596634269
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1983,209651000,540259607
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1984,213453000,531000769
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1985,191111000,460045746
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1986,197027000,463858937
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1987,156508000,360402406
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1988,135189000,301526058
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1989,197989000,424455869
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1990,116816000,241608422
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1991,134377000,268336340
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1992,234520200,456876493
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1993,151971535,289274361
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1994,152625200,284311890
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1995,166052800,302899962
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1996,149957200,268484532
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1997,128026300,225222229
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1998,131763361,228926183
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1999,186710563,320423991
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2000,188023508,316100120
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2001,208360504,342000357
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2002,205931943,332778822
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2003,178537883,283077274
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2004,181852752,281460195
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2005,212421202,319063086
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2006,181515691,264064110
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2007,156381020,221403755
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2008,144265423,200096335
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2009,125703951,172586698
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2010,115217474,156830932
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2011,111853406,149256080
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2012,135987189,178225868
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2013,88350956,113729839
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2014,141935366,179432989
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2015,120891063,151262530
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2016,181604547,225426774
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2017,105110032,128307814
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2018,109480373,130740250
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2019,100490336,117825930
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2020,161403989,186807452
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2021,317568847,355322002
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2022,152543222,159521548
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2023,154496625,154496625
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2024,165629123,161320890
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2025,51046742,48651431
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2001,146335511,240193296
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2002,176133043,284624837
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2003,159661943,253148899
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2004,166536355,257754437
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2005,188218850,282710406
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2006,199347408,290005224
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2007,176109752,249335605
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2008,142703474,197929913
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2009,109720777,150642338
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2010,123148889,167626945
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2011,120197687,160390617
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2012,106170456,139147812
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2013,111942148,144097586
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2014,120395126,152202069
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2015,117891710,147509647
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2016,126901229,157523207
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2017,136218559,166282012
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2018,136278189,162741912
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2019,107736792,126322442
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2020,111204749,128707342
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2021,109902857,122968284
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2022,251316907,262813798
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2023,201556219,201556219
IND,India,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2024,182012182,177277784
